x,y
0,"tensor(0.1697, device='cuda:0')"
1,"tensor(0.1726, device='cuda:0')"
2,"tensor(0.1693, device='cuda:0')"
3,"tensor(0.1684, device='cuda:0')"
4,"tensor(0.1731, device='cuda:0')"
5,"tensor(0.1721, device='cuda:0')"
6,"tensor(0.1689, device='cuda:0')"
7,"tensor(0.1696, device='cuda:0')"
8,"tensor(0.1706, device='cuda:0')"
9,"tensor(0.1718, device='cuda:0')"
10,"tensor(0.1715, device='cuda:0')"
11,"tensor(0.1718, device='cuda:0')"
12,"tensor(0.1729, device='cuda:0')"
13,"tensor(0.1703, device='cuda:0')"
14,"tensor(0.1718, device='cuda:0')"
15,"tensor(0.1737, device='cuda:0')"
16,"tensor(0.1732, device='cuda:0')"
17,"tensor(0.1757, device='cuda:0')"
18,"tensor(0.1751, device='cuda:0')"
19,"tensor(0.1739, device='cuda:0')"
20,"tensor(0.1730, device='cuda:0')"
21,"tensor(0.1772, device='cuda:0')"
22,"tensor(0.1733, device='cuda:0')"
23,"tensor(0.1751, device='cuda:0')"
24,"tensor(0.1754, device='cuda:0')"
