x,y
0,0.11037933081388474
1,0.07905543595552444
2,0.07095301151275635
3,0.07493418455123901
4,0.08567529916763306
5,0.07192204892635345
6,0.08323315531015396
7,0.09489971399307251
8,0.0961432084441185
9,0.0889003574848175
10,0.08592670410871506
11,0.08141570538282394
12,0.09067463874816895
13,0.07400373369455338
14,0.08132053911685944
15,0.08478100597858429
16,0.07065384835004807
17,0.0874231681227684
18,0.09051582217216492
19,0.07327800244092941
20,0.06704230606555939
21,0.0814611166715622
22,0.10982909053564072
23,0.0748131275177002
24,0.08344198763370514
