x,y
11.325752258300781,nan
11.325695037841797,88.0
11.325689315795898,89.55000000000001
11.325689315795898,90.2
11.325703620910645,89.95
11.32573413848877,90.2
11.325745582580566,90.35000000000001
11.325777053833008,90.35
11.325810432434082,90.8
11.32583999633789,90.2
11.325865745544434,90.64999999999999
11.325897216796875,90.95
11.325922012329102,89.95
11.325955390930176,90.25
11.325973510742188,90.14999999999999
11.3259916305542,89.9
11.326011657714844,90.10000000000001
11.326032638549805,89.45
11.326041221618652,90.05
11.326059341430664,89.2
11.32607650756836,89.3
11.326091766357422,88.85
11.32610034942627,88.94999999999999
11.326117515563965,88.44999999999999
11.326130867004395,88.2
