x,y
2.882773354111123,nan
2.7064847275531223,88.2
2.445278602769017,90.0
2.4430051673822697,90.60000000000001
2.3256372624860404,90.60000000000001
2.494149572041609,90.9
2.2745805940735275,90.9
2.196022449120406,91.14999999999999
2.378774100098125,91.3
2.198969693876388,91.3
2.221431042449857,91.85
2.248971457278955,91.8
2.277654855359559,91.8
2.2420955261054263,91.85
2.163627561880831,91.8
2.151952354831637,91.8
2.2237944609250935,91.75
2.1783551871810567,91.7
2.1818225079225946,91.55
2.1684491161068626,91.64999999999999
2.2015883216064784,91.7
2.17592803504887,91.7
2.233990735884942,91.64999999999999
2.1892024338091383,91.60000000000001
2.1929670451009575,91.60000000000001
