x,y
0,"tensor(0.0417, device='cuda:0')"
1,"tensor(0.0465, device='cuda:0')"
2,"tensor(0.0470, device='cuda:0')"
3,"tensor(0.0511, device='cuda:0')"
4,"tensor(0.0511, device='cuda:0')"
5,"tensor(0.0495, device='cuda:0')"
6,"tensor(0.0498, device='cuda:0')"
7,"tensor(0.0519, device='cuda:0')"
8,"tensor(0.0490, device='cuda:0')"
9,"tensor(0.0515, device='cuda:0')"
10,"tensor(0.0506, device='cuda:0')"
11,"tensor(0.0499, device='cuda:0')"
12,"tensor(0.0507, device='cuda:0')"
13,"tensor(0.0502, device='cuda:0')"
14,"tensor(0.0496, device='cuda:0')"
15,"tensor(0.0514, device='cuda:0')"
16,"tensor(0.0498, device='cuda:0')"
17,"tensor(0.0510, device='cuda:0')"
18,"tensor(0.0530, device='cuda:0')"
19,"tensor(0.0497, device='cuda:0')"
20,"tensor(0.0515, device='cuda:0')"
21,"tensor(0.0515, device='cuda:0')"
22,"tensor(0.0497, device='cuda:0')"
23,"tensor(0.0519, device='cuda:0')"
24,"tensor(0.0495, device='cuda:0')"
