x,y
"tensor(0.0024, device='cuda:0')",0.5
"tensor(0.0033, device='cuda:0')",0.44999999999999996
"tensor(0.0032, device='cuda:0')",0.1
"tensor(0.0039, device='cuda:0')",0.25
"tensor(0.0034, device='cuda:0')",0.25
"tensor(0.0037, device='cuda:0')",0.25
"tensor(0.0036, device='cuda:0')",0.35000000000000003
"tensor(0.0036, device='cuda:0')",0.15
"tensor(0.0035, device='cuda:0')",0.2
"tensor(0.0038, device='cuda:0')",0.2
"tensor(0.0038, device='cuda:0')",0.25
"tensor(0.0035, device='cuda:0')",0.0
"tensor(0.0037, device='cuda:0')",0.15
"tensor(0.0045, device='cuda:0')",0.05
"tensor(0.0040, device='cuda:0')",0.1
"tensor(0.0031, device='cuda:0')",0.0
"tensor(0.0030, device='cuda:0')",0.2
"tensor(0.0036, device='cuda:0')",0.15
"tensor(0.0046, device='cuda:0')",0.3
"tensor(0.0034, device='cuda:0')",0.2
"tensor(0.0031, device='cuda:0')",0.1
"tensor(0.0033, device='cuda:0')",0.35000000000000003
"tensor(0.0030, device='cuda:0')",0.1
"tensor(0.0030, device='cuda:0')",0.1
"tensor(0.0031, device='cuda:0')",0.25
