x,y
0,"tensor(0.2788, device='cuda:0')"
1,"tensor(0.2732, device='cuda:0')"
2,"tensor(0.2653, device='cuda:0')"
3,"tensor(0.2549, device='cuda:0')"
4,"tensor(0.2620, device='cuda:0')"
5,"tensor(0.2583, device='cuda:0')"
6,"tensor(0.2635, device='cuda:0')"
7,"tensor(0.2582, device='cuda:0')"
8,"tensor(0.2600, device='cuda:0')"
9,"tensor(0.2594, device='cuda:0')"
10,"tensor(0.2609, device='cuda:0')"
11,"tensor(0.2627, device='cuda:0')"
12,"tensor(0.2603, device='cuda:0')"
13,"tensor(0.2486, device='cuda:0')"
14,"tensor(0.2595, device='cuda:0')"
15,"tensor(0.2688, device='cuda:0')"
16,"tensor(0.2665, device='cuda:0')"
17,"tensor(0.2623, device='cuda:0')"
18,"tensor(0.2264, device='cuda:0')"
19,"tensor(0.2658, device='cuda:0')"
20,"tensor(0.2640, device='cuda:0')"
21,"tensor(0.2628, device='cuda:0')"
22,"tensor(0.2635, device='cuda:0')"
23,"tensor(0.2677, device='cuda:0')"
24,"tensor(0.2659, device='cuda:0')"
