x,y
166.5750274658203,0.5
169.0850830078125,0.8999999999999999
167.33987426757812,1.95
168.2639923095703,1.7500000000000002
165.50515747070312,2.0
166.0634002685547,2.8000000000000003
167.63621520996094,2.6
166.2953338623047,3.2
167.774658203125,3.5000000000000004
165.8417510986328,3.3000000000000003
162.84881591796875,4.3999999999999995
166.8354034423828,4.1000000000000005
164.84735107421875,4.05
166.88348388671875,4.9
163.9737548828125,4.8
165.6172332763672,5.35
167.17611694335938,4.8
165.48037719726562,5.7
165.39410400390625,6.15
166.2095184326172,5.25
164.72830200195312,5.800000000000001
166.72134399414062,6.3
165.52357482910156,7.000000000000001
165.04080200195312,7.3
163.8275604248047,6.5
