x,y
-0.15707042813301086,nan
-0.1592235267162323,88.2
-0.1388804316520691,90.0
-0.13955628871917725,90.60000000000001
-0.14187811315059662,90.5
-0.12365597486495972,90.8
-0.12856821715831757,90.65
-0.11526721715927124,90.60000000000001
-0.11492710560560226,91.0
-0.1037878692150116,90.75
-0.07580526918172836,91.14999999999999
-0.0831339880824089,91.0
-0.06996074318885803,90.7
-0.06416386365890503,90.55
-0.08127038925886154,90.25
-0.07260248064994812,89.60000000000001
-0.06210516393184662,90.05
-0.04690088704228401,89.4
-0.04129650071263313,89.14999999999999
-0.03735426440834999,88.7
-0.03003104217350483,88.14999999999999
-0.03063502535223961,88.2
-0.027345962822437286,87.7
-0.02217898517847061,88.0
-0.020452789962291718,87.7
