x,y
0,"tensor(0.0184, device='cuda:0')"
1,"tensor(0.0198, device='cuda:0')"
2,"tensor(0.0205, device='cuda:0')"
3,"tensor(0.0201, device='cuda:0')"
4,"tensor(0.0208, device='cuda:0')"
5,"tensor(0.0210, device='cuda:0')"
6,"tensor(0.0214, device='cuda:0')"
7,"tensor(0.0220, device='cuda:0')"
8,"tensor(0.0217, device='cuda:0')"
9,"tensor(0.0219, device='cuda:0')"
10,"tensor(0.0215, device='cuda:0')"
11,"tensor(0.0219, device='cuda:0')"
12,"tensor(0.0217, device='cuda:0')"
13,"tensor(0.0214, device='cuda:0')"
14,"tensor(0.0216, device='cuda:0')"
15,"tensor(0.0221, device='cuda:0')"
16,"tensor(0.0220, device='cuda:0')"
17,"tensor(0.0220, device='cuda:0')"
18,"tensor(0.0220, device='cuda:0')"
19,"tensor(0.0218, device='cuda:0')"
20,"tensor(0.0219, device='cuda:0')"
21,"tensor(0.0220, device='cuda:0')"
22,"tensor(0.0221, device='cuda:0')"
23,"tensor(0.0219, device='cuda:0')"
24,"tensor(0.0220, device='cuda:0')"
