x,y
0.12210928648710251,0
0.1740807592868805,1
0.11099310219287872,2
0.11263900995254517,3
0.12948185205459595,4
0.0981508120894432,5
0.12844112515449524,6
0.09383274614810944,7
0.12100093066692352,8
0.10969598591327667,9
0.18197424709796906,10
0.10300697386264801,11
0.1294693797826767,12
0.11297296732664108,13
0.13543052971363068,14
0.1254410445690155,15
0.10035540163516998,16
0.1043999195098877,17
0.10860355198383331,18
0.13822788000106812,19
0.09829873591661453,20
0.16752220690250397,21
0.13661129772663116,22
0.11906320601701736,23
0.10880569368600845,24
