x,y
0,"tensor(0.0652, device='cuda:0')"
1,"tensor(0.0683, device='cuda:0')"
2,"tensor(0.0658, device='cuda:0')"
3,"tensor(0.0674, device='cuda:0')"
4,"tensor(0.0669, device='cuda:0')"
5,"tensor(0.0680, device='cuda:0')"
6,"tensor(0.0689, device='cuda:0')"
7,"tensor(0.0693, device='cuda:0')"
8,"tensor(0.0681, device='cuda:0')"
9,"tensor(0.0693, device='cuda:0')"
10,"tensor(0.0684, device='cuda:0')"
11,"tensor(0.0692, device='cuda:0')"
12,"tensor(0.0707, device='cuda:0')"
13,"tensor(0.0686, device='cuda:0')"
14,"tensor(0.0691, device='cuda:0')"
15,"tensor(0.0705, device='cuda:0')"
16,"tensor(0.0696, device='cuda:0')"
17,"tensor(0.0699, device='cuda:0')"
18,"tensor(0.0713, device='cuda:0')"
19,"tensor(0.0696, device='cuda:0')"
20,"tensor(0.0710, device='cuda:0')"
21,"tensor(0.0711, device='cuda:0')"
22,"tensor(0.0706, device='cuda:0')"
23,"tensor(0.0718, device='cuda:0')"
24,"tensor(0.0693, device='cuda:0')"
