x,y
29.308168411254883,0.4
31.60407257080078,0.35000000000000003
30.85966682434082,0.7000000000000001
29.876869201660156,0.5
30.392669677734375,0.44999999999999996
29.73025131225586,0.5
29.72710609436035,0.5
29.210224151611328,0.4
29.43378448486328,0.5499999999999999
31.697006225585938,0.5
29.576496124267578,0.65
31.3609619140625,0.3
28.527061462402344,0.6
30.964550018310547,0.3
29.84262466430664,0.8
31.24628448486328,0.44999999999999996
30.16282844543457,0.6
30.924697875976562,0.7000000000000001
30.30234146118164,0.8999999999999999
30.272390365600586,0.6
29.754911422729492,0.5
30.595794677734375,0.8
31.704404830932617,0.5499999999999999
30.945262908935547,0.5
30.488401412963867,0.6
