x,y
0,"tensor(0.1076, device='cuda:0')"
1,"tensor(0.1175, device='cuda:0')"
2,"tensor(0.1152, device='cuda:0')"
3,"tensor(0.1156, device='cuda:0')"
4,"tensor(0.1148, device='cuda:0')"
5,"tensor(0.1208, device='cuda:0')"
6,"tensor(0.1188, device='cuda:0')"
7,"tensor(0.1214, device='cuda:0')"
8,"tensor(0.1208, device='cuda:0')"
9,"tensor(0.1222, device='cuda:0')"
10,"tensor(0.1234, device='cuda:0')"
11,"tensor(0.1215, device='cuda:0')"
12,"tensor(0.1246, device='cuda:0')"
13,"tensor(0.1220, device='cuda:0')"
14,"tensor(0.1265, device='cuda:0')"
15,"tensor(0.1270, device='cuda:0')"
16,"tensor(0.1268, device='cuda:0')"
17,"tensor(0.1289, device='cuda:0')"
18,"tensor(0.1270, device='cuda:0')"
19,"tensor(0.1289, device='cuda:0')"
20,"tensor(0.1317, device='cuda:0')"
21,"tensor(0.1321, device='cuda:0')"
22,"tensor(0.1322, device='cuda:0')"
23,"tensor(0.1321, device='cuda:0')"
24,"tensor(0.1339, device='cuda:0')"
