x,y
"tensor(0.0872, device='cuda:0')",nan
"tensor(0.1065, device='cuda:0')",88.2
"tensor(0.1074, device='cuda:0')",90.0
"tensor(0.1144, device='cuda:0')",90.60000000000001
"tensor(0.1148, device='cuda:0')",90.5
"tensor(0.1197, device='cuda:0')",90.8
"tensor(0.1156, device='cuda:0')",90.65
"tensor(0.1217, device='cuda:0')",90.60000000000001
"tensor(0.1192, device='cuda:0')",91.0
"tensor(0.1241, device='cuda:0')",90.75
"tensor(0.1237, device='cuda:0')",91.14999999999999
"tensor(0.1215, device='cuda:0')",91.0
"tensor(0.1254, device='cuda:0')",90.7
"tensor(0.1231, device='cuda:0')",90.55
"tensor(0.1253, device='cuda:0')",90.25
"tensor(0.1288, device='cuda:0')",89.60000000000001
"tensor(0.1261, device='cuda:0')",90.05
"tensor(0.1288, device='cuda:0')",89.4
"tensor(0.1295, device='cuda:0')",89.14999999999999
"tensor(0.1292, device='cuda:0')",88.7
"tensor(0.1307, device='cuda:0')",88.14999999999999
"tensor(0.1324, device='cuda:0')",88.2
"tensor(0.1321, device='cuda:0')",87.7
"tensor(0.1336, device='cuda:0')",88.0
"tensor(0.1346, device='cuda:0')",87.7
