x,y
0,"tensor(0.0872, device='cuda:0')"
1,"tensor(0.1065, device='cuda:0')"
2,"tensor(0.1074, device='cuda:0')"
3,"tensor(0.1144, device='cuda:0')"
4,"tensor(0.1148, device='cuda:0')"
5,"tensor(0.1197, device='cuda:0')"
6,"tensor(0.1156, device='cuda:0')"
7,"tensor(0.1217, device='cuda:0')"
8,"tensor(0.1192, device='cuda:0')"
9,"tensor(0.1241, device='cuda:0')"
10,"tensor(0.1237, device='cuda:0')"
11,"tensor(0.1215, device='cuda:0')"
12,"tensor(0.1254, device='cuda:0')"
13,"tensor(0.1231, device='cuda:0')"
14,"tensor(0.1253, device='cuda:0')"
15,"tensor(0.1288, device='cuda:0')"
16,"tensor(0.1261, device='cuda:0')"
17,"tensor(0.1288, device='cuda:0')"
18,"tensor(0.1295, device='cuda:0')"
19,"tensor(0.1292, device='cuda:0')"
20,"tensor(0.1307, device='cuda:0')"
21,"tensor(0.1324, device='cuda:0')"
22,"tensor(0.1321, device='cuda:0')"
23,"tensor(0.1336, device='cuda:0')"
24,"tensor(0.1346, device='cuda:0')"
