x,y
0,"tensor(0.0202, device='cuda:0')"
1,"tensor(0.0192, device='cuda:0')"
2,"tensor(0.0173, device='cuda:0')"
3,"tensor(0.0177, device='cuda:0')"
4,"tensor(0.0179, device='cuda:0')"
5,"tensor(0.0178, device='cuda:0')"
6,"tensor(0.0168, device='cuda:0')"
7,"tensor(0.0171, device='cuda:0')"
8,"tensor(0.0169, device='cuda:0')"
9,"tensor(0.0164, device='cuda:0')"
10,"tensor(0.0166, device='cuda:0')"
11,"tensor(0.0163, device='cuda:0')"
12,"tensor(0.0160, device='cuda:0')"
13,"tensor(0.0161, device='cuda:0')"
14,"tensor(0.0156, device='cuda:0')"
15,"tensor(0.0156, device='cuda:0')"
16,"tensor(0.0157, device='cuda:0')"
17,"tensor(0.0154, device='cuda:0')"
18,"tensor(0.0151, device='cuda:0')"
19,"tensor(0.0151, device='cuda:0')"
20,"tensor(0.0150, device='cuda:0')"
21,"tensor(0.0150, device='cuda:0')"
22,"tensor(0.0148, device='cuda:0')"
23,"tensor(0.0146, device='cuda:0')"
24,"tensor(0.0147, device='cuda:0')"
