x,y
"tensor(0.0040, device='cuda:0')",nan
"tensor(0.0039, device='cuda:0')",80.39999999999999
"tensor(0.0038, device='cuda:0')",82.55
"tensor(0.0042, device='cuda:0')",82.69999999999999
"tensor(0.0034, device='cuda:0')",82.69999999999999
"tensor(0.0031, device='cuda:0')",83.0
"tensor(0.0038, device='cuda:0')",83.2
"tensor(0.0032, device='cuda:0')",83.0
"tensor(0.0027, device='cuda:0')",82.7
"tensor(0.0029, device='cuda:0')",83.2
"tensor(0.0026, device='cuda:0')",83.0
"tensor(0.0027, device='cuda:0')",82.80000000000001
"tensor(0.0022, device='cuda:0')",82.7
"tensor(0.0022, device='cuda:0')",82.80000000000001
"tensor(0.0023, device='cuda:0')",83.10000000000001
"tensor(0.0023, device='cuda:0')",82.9
"tensor(0.0021, device='cuda:0')",82.45
"tensor(0.0016, device='cuda:0')",82.85
"tensor(0.0014, device='cuda:0')",82.80000000000001
"tensor(0.0015, device='cuda:0')",81.45
"tensor(0.0014, device='cuda:0')",82.85
"tensor(0.0013, device='cuda:0')",82.5
"tensor(0.0009, device='cuda:0')",82.55
"tensor(0.0010, device='cuda:0')",82.4
"tensor(0.0010, device='cuda:0')",82.7
