x,y
"tensor(0.4044, device='cuda:0')",48.884159088134766
"tensor(0.4145, device='cuda:0')",49.726322174072266
"tensor(0.4159, device='cuda:0')",50.83979415893555
"tensor(0.4106, device='cuda:0')",50.69632339477539
"tensor(0.4162, device='cuda:0')",50.80984115600586
"tensor(0.4189, device='cuda:0')",50.8757438659668
"tensor(0.4194, device='cuda:0')",50.878746032714844
"tensor(0.4135, device='cuda:0')",51.2827033996582
"tensor(0.4197, device='cuda:0')",51.90654373168945
"tensor(0.4243, device='cuda:0')",53.21234130859375
"tensor(0.4229, device='cuda:0')",53.57369613647461
"tensor(0.4221, device='cuda:0')",52.79423522949219
"tensor(0.4219, device='cuda:0')",54.26188659667969
"tensor(0.4170, device='cuda:0')",51.29438018798828
"tensor(0.4268, device='cuda:0')",54.941551208496094
"tensor(0.4231, device='cuda:0')",54.12497329711914
"tensor(0.4266, device='cuda:0')",53.759952545166016
"tensor(0.4330, device='cuda:0')",54.2869758605957
"tensor(0.4305, device='cuda:0')",56.33036422729492
"tensor(0.4310, device='cuda:0')",54.09974670410156
"tensor(0.4277, device='cuda:0')",54.623966217041016
"tensor(0.4331, device='cuda:0')",56.17390060424805
"tensor(0.4313, device='cuda:0')",54.87826919555664
"tensor(0.4319, device='cuda:0')",55.610618591308594
"tensor(0.4351, device='cuda:0')",54.36524200439453
