x,y
68.86490631103516,nan
69.43190002441406,85.9
70.34469604492188,86.25
68.6219711303711,86.10000000000001
68.30378723144531,86.4
67.90937805175781,86.4
68.21559143066406,86.30000000000001
68.06665802001953,86.50000000000001
69.36456298828125,86.45
68.29476928710938,86.45
68.17012786865234,86.55000000000001
69.10225677490234,86.8
68.12773132324219,86.65
67.90371704101562,86.75
69.87750244140625,86.7
69.6791000366211,86.8
70.13079071044922,86.6
68.84734344482422,86.65
64.60920715332031,86.5
69.91241455078125,86.6
69.02861022949219,86.7
68.15966796875,86.50000000000001
71.13091278076172,86.75
69.22919464111328,86.75
71.02704620361328,86.60000000000001
