x,y
0,nan
1,85.9
2,86.25
3,86.10000000000001
4,86.4
5,86.4
6,86.30000000000001
7,86.50000000000001
8,86.45
9,86.45
10,86.55000000000001
11,86.8
12,86.65
13,86.75
14,86.7
15,86.8
16,86.6
17,86.65
18,86.5
19,86.6
20,86.7
21,86.50000000000001
22,86.75
23,86.75
24,86.60000000000001
