x,y
0,"tensor(0.1221, device='cuda:0')"
1,"tensor(0.1209, device='cuda:0')"
2,"tensor(0.1160, device='cuda:0')"
3,"tensor(0.1171, device='cuda:0')"
4,"tensor(0.1185, device='cuda:0')"
5,"tensor(0.1179, device='cuda:0')"
6,"tensor(0.1216, device='cuda:0')"
7,"tensor(0.1208, device='cuda:0')"
8,"tensor(0.1194, device='cuda:0')"
9,"tensor(0.1212, device='cuda:0')"
10,"tensor(0.1199, device='cuda:0')"
11,"tensor(0.1221, device='cuda:0')"
12,"tensor(0.1218, device='cuda:0')"
13,"tensor(0.1205, device='cuda:0')"
14,"tensor(0.1200, device='cuda:0')"
15,"tensor(0.1244, device='cuda:0')"
16,"tensor(0.1227, device='cuda:0')"
17,"tensor(0.1221, device='cuda:0')"
18,"tensor(0.1229, device='cuda:0')"
19,"tensor(0.1224, device='cuda:0')"
20,"tensor(0.1255, device='cuda:0')"
21,"tensor(0.1261, device='cuda:0')"
22,"tensor(0.1228, device='cuda:0')"
23,"tensor(0.1263, device='cuda:0')"
24,"tensor(0.1197, device='cuda:0')"
