x,y
0,"tensor(0.1066, device='cuda:0')"
1,"tensor(0.1050, device='cuda:0')"
2,"tensor(0.1000, device='cuda:0')"
3,"tensor(0.1013, device='cuda:0')"
4,"tensor(0.1031, device='cuda:0')"
5,"tensor(0.1020, device='cuda:0')"
6,"tensor(0.1060, device='cuda:0')"
7,"tensor(0.1047, device='cuda:0')"
8,"tensor(0.1034, device='cuda:0')"
9,"tensor(0.1055, device='cuda:0')"
10,"tensor(0.1037, device='cuda:0')"
11,"tensor(0.1061, device='cuda:0')"
12,"tensor(0.1058, device='cuda:0')"
13,"tensor(0.1042, device='cuda:0')"
14,"tensor(0.1038, device='cuda:0')"
15,"tensor(0.1082, device='cuda:0')"
16,"tensor(0.1067, device='cuda:0')"
17,"tensor(0.1060, device='cuda:0')"
18,"tensor(0.1081, device='cuda:0')"
19,"tensor(0.1061, device='cuda:0')"
20,"tensor(0.1096, device='cuda:0')"
21,"tensor(0.1102, device='cuda:0')"
22,"tensor(0.1066, device='cuda:0')"
23,"tensor(0.1103, device='cuda:0')"
24,"tensor(0.1033, device='cuda:0')"
