x,y
0,"tensor(0.0567, device='cuda:0')"
1,"tensor(0.0601, device='cuda:0')"
2,"tensor(0.0618, device='cuda:0')"
3,"tensor(0.0606, device='cuda:0')"
4,"tensor(0.0617, device='cuda:0')"
5,"tensor(0.0620, device='cuda:0')"
6,"tensor(0.0634, device='cuda:0')"
7,"tensor(0.0650, device='cuda:0')"
8,"tensor(0.0633, device='cuda:0')"
9,"tensor(0.0642, device='cuda:0')"
10,"tensor(0.0632, device='cuda:0')"
11,"tensor(0.0644, device='cuda:0')"
12,"tensor(0.0641, device='cuda:0')"
13,"tensor(0.0635, device='cuda:0')"
14,"tensor(0.0632, device='cuda:0')"
15,"tensor(0.0643, device='cuda:0')"
16,"tensor(0.0646, device='cuda:0')"
17,"tensor(0.0642, device='cuda:0')"
18,"tensor(0.0641, device='cuda:0')"
19,"tensor(0.0639, device='cuda:0')"
20,"tensor(0.0642, device='cuda:0')"
21,"tensor(0.0641, device='cuda:0')"
22,"tensor(0.0645, device='cuda:0')"
23,"tensor(0.0638, device='cuda:0')"
24,"tensor(0.0642, device='cuda:0')"
