x,y
0.2898496985435486,0.01522500067949295
0.32534393668174744,0.014425002038478851
0.3479377329349518,0.01517500076442957
0.3519318997859955,0.015100001357495785
0.35689428448677063,0.01587500050663948
0.3722962737083435,0.014750001020729542
0.38792288303375244,0.01555000152438879
0.38277173042297363,0.015850001946091652
0.3933100700378418,0.015550000593066216
0.40241560339927673,0.017350001260638237
0.40457433462142944,0.015450000762939453
0.39984869956970215,0.015825001522898674
0.4020661413669586,0.015150000341236591
0.3985230326652527,0.015625
0.4053767919540405,0.015700001269578934
0.4083631932735443,0.015700001269578934
0.4119407832622528,0.016499999910593033
0.4170391857624054,0.015450001694262028
0.4075663387775421,0.01590000092983246
0.41030681133270264,0.016449999064207077
0.41701313853263855,0.016300000250339508
0.4149930775165558,0.015675000846385956
0.41666972637176514,0.015275001525878906
0.41717827320098877,0.016100000590085983
0.4189121723175049,0.01652500033378601
