x,y
95.75946807861328,0
96.11292266845703,1
96.9546127319336,2
96.80748748779297,3
95.96778106689453,4
96.68363952636719,5
96.1268310546875,6
95.6935043334961,7
95.77027130126953,8
96.23927307128906,9
95.92235565185547,10
95.49137115478516,11
95.20199584960938,12
94.69619750976562,13
95.68596649169922,14
95.84375,15
95.24415588378906,16
95.7182846069336,17
96.85167694091797,18
95.03073120117188,19
95.424072265625,20
95.68704223632812,21
95.67084503173828,22
95.78252410888672,23
95.78759002685547,24
