x,y
22.616329193115234,0.5
22.61623764038086,0.8999999999999999
22.61618995666504,1.95
22.616178512573242,1.7500000000000002
22.616119384765625,2.0
22.616113662719727,2.8000000000000003
22.616098403930664,2.6
22.616077423095703,3.2
22.616064071655273,3.5000000000000004
22.616056442260742,3.3000000000000003
22.616039276123047,4.3999999999999995
22.616025924682617,4.1000000000000005
22.616010665893555,4.05
22.61598777770996,4.9
22.615976333618164,4.8
22.61595344543457,5.35
22.615930557250977,4.8
22.615909576416016,5.7
22.615875244140625,6.15
22.615859985351562,5.25
22.61583709716797,5.800000000000001
22.615816116333008,6.3
22.615785598754883,7.000000000000001
22.615764617919922,7.3
22.61574363708496,6.5
