x,y
0,"tensor(0.3220, device='cuda:0')"
1,"tensor(0.3318, device='cuda:0')"
2,"tensor(0.3296, device='cuda:0')"
3,"tensor(0.3239, device='cuda:0')"
4,"tensor(0.3345, device='cuda:0')"
5,"tensor(0.3365, device='cuda:0')"
6,"tensor(0.3297, device='cuda:0')"
7,"tensor(0.3317, device='cuda:0')"
8,"tensor(0.3357, device='cuda:0')"
9,"tensor(0.3393, device='cuda:0')"
10,"tensor(0.3384, device='cuda:0')"
11,"tensor(0.3408, device='cuda:0')"
12,"tensor(0.3387, device='cuda:0')"
13,"tensor(0.3373, device='cuda:0')"
14,"tensor(0.3414, device='cuda:0')"
15,"tensor(0.3423, device='cuda:0')"
16,"tensor(0.3426, device='cuda:0')"
17,"tensor(0.3486, device='cuda:0')"
18,"tensor(0.3456, device='cuda:0')"
19,"tensor(0.3494, device='cuda:0')"
20,"tensor(0.3465, device='cuda:0')"
21,"tensor(0.3520, device='cuda:0')"
22,"tensor(0.3504, device='cuda:0')"
23,"tensor(0.3517, device='cuda:0')"
24,"tensor(0.3560, device='cuda:0')"
