x,y
0,"tensor(0.0369, device='cuda:0')"
1,"tensor(0.0451, device='cuda:0')"
2,"tensor(0.0478, device='cuda:0')"
3,"tensor(0.0511, device='cuda:0')"
4,"tensor(0.0502, device='cuda:0')"
5,"tensor(0.0498, device='cuda:0')"
6,"tensor(0.0486, device='cuda:0')"
7,"tensor(0.0522, device='cuda:0')"
8,"tensor(0.0487, device='cuda:0')"
9,"tensor(0.0508, device='cuda:0')"
10,"tensor(0.0505, device='cuda:0')"
11,"tensor(0.0500, device='cuda:0')"
12,"tensor(0.0510, device='cuda:0')"
13,"tensor(0.0491, device='cuda:0')"
14,"tensor(0.0504, device='cuda:0')"
15,"tensor(0.0516, device='cuda:0')"
16,"tensor(0.0503, device='cuda:0')"
17,"tensor(0.0516, device='cuda:0')"
18,"tensor(0.0513, device='cuda:0')"
19,"tensor(0.0511, device='cuda:0')"
20,"tensor(0.0510, device='cuda:0')"
21,"tensor(0.0522, device='cuda:0')"
22,"tensor(0.0513, device='cuda:0')"
23,"tensor(0.0520, device='cuda:0')"
24,"tensor(0.0517, device='cuda:0')"
