x,y
0.16965852677822113,0
0.17260189354419708,1
0.16925615072250366,2
0.16843779385089874,3
0.17309081554412842,4
0.17206473648548126,5
0.16885022819042206,6
0.16955070197582245,7
0.17056889832019806,8
0.1717529445886612,9
0.17147505283355713,10
0.17176035046577454,11
0.1728563755750656,12
0.1703314483165741,13
0.17179523408412933,14
0.1737477332353592,15
0.17324014008045197,16
0.1756724715232849,17
0.1750602275133133,18
0.1738898754119873,19
0.17301605641841888,20
0.1772388219833374,21
0.17326471209526062,22
0.1751350313425064,23
0.1754235327243805,24
