x,y
0,"tensor(0.0884, device='cuda:0')"
1,"tensor(0.1097, device='cuda:0')"
2,"tensor(0.1145, device='cuda:0')"
3,"tensor(0.1210, device='cuda:0')"
4,"tensor(0.1184, device='cuda:0')"
5,"tensor(0.1143, device='cuda:0')"
6,"tensor(0.1138, device='cuda:0')"
7,"tensor(0.1218, device='cuda:0')"
8,"tensor(0.1146, device='cuda:0')"
9,"tensor(0.1191, device='cuda:0')"
10,"tensor(0.1193, device='cuda:0')"
11,"tensor(0.1175, device='cuda:0')"
12,"tensor(0.1200, device='cuda:0')"
13,"tensor(0.1160, device='cuda:0')"
14,"tensor(0.1168, device='cuda:0')"
15,"tensor(0.1221, device='cuda:0')"
16,"tensor(0.1177, device='cuda:0')"
17,"tensor(0.1216, device='cuda:0')"
18,"tensor(0.1206, device='cuda:0')"
19,"tensor(0.1202, device='cuda:0')"
20,"tensor(0.1209, device='cuda:0')"
21,"tensor(0.1242, device='cuda:0')"
22,"tensor(0.1199, device='cuda:0')"
23,"tensor(0.1234, device='cuda:0')"
24,"tensor(0.1216, device='cuda:0')"
