x,y
0,15.9885892868042
1,15.988408088684082
2,15.988351821899414
3,15.988353729248047
4,15.988362312316895
5,15.988371849060059
6,15.988396644592285
7,15.988432884216309
8,15.988448143005371
9,15.988484382629395
10,15.988504409790039
11,15.988533973693848
12,15.988566398620605
13,15.98858642578125
14,15.988616943359375
15,15.988630294799805
16,15.988663673400879
17,15.988672256469727
18,15.988687515258789
19,15.988700866699219
20,15.988714218139648
21,15.988733291625977
22,15.988740921020508
23,15.988771438598633
24,15.988768577575684
