x,y
0,"tensor(0.0470, device='cuda:0')"
1,"tensor(0.0464, device='cuda:0')"
2,"tensor(0.0449, device='cuda:0')"
3,"tensor(0.0464, device='cuda:0')"
4,"tensor(0.0469, device='cuda:0')"
5,"tensor(0.0465, device='cuda:0')"
6,"tensor(0.0468, device='cuda:0')"
7,"tensor(0.0473, device='cuda:0')"
8,"tensor(0.0466, device='cuda:0')"
9,"tensor(0.0480, device='cuda:0')"
10,"tensor(0.0467, device='cuda:0')"
11,"tensor(0.0465, device='cuda:0')"
12,"tensor(0.0474, device='cuda:0')"
13,"tensor(0.0477, device='cuda:0')"
14,"tensor(0.0461, device='cuda:0')"
15,"tensor(0.0476, device='cuda:0')"
16,"tensor(0.0467, device='cuda:0')"
17,"tensor(0.0478, device='cuda:0')"
18,"tensor(0.0496, device='cuda:0')"
19,"tensor(0.0462, device='cuda:0')"
20,"tensor(0.0489, device='cuda:0')"
21,"tensor(0.0482, device='cuda:0')"
22,"tensor(0.0462, device='cuda:0')"
23,"tensor(0.0484, device='cuda:0')"
24,"tensor(0.0456, device='cuda:0')"
