x,y
0,"tensor([ 0.2176,  0.5204,  0.4395,  ...,  0.0763,  0.2576, -0.0178])"
1,"tensor([0.1556, 0.4484, 0.4828,  ..., 0.2107, 0.2615, 0.1251])"
2,"tensor([0.1615, 0.4352, 0.3601,  ..., 0.2600, 0.1298, 0.0690])"
3,"tensor([0.1890, 0.3091, 0.2489,  ..., 0.2823, 0.1417, 0.0743])"
4,"tensor([0.2763, 0.3356, 0.2506,  ..., 0.4005, 0.1614, 0.0787])"
5,"tensor([0.2245, 0.3853, 0.2719,  ..., 0.3527, 0.0068, 0.0643])"
6,"tensor([0.2136, 0.3784, 0.1234,  ..., 0.3144, 0.0454, 0.1034])"
7,"tensor([0.2887, 0.3956, 0.1952,  ..., 0.2893, 0.0518, 0.2140])"
8,"tensor([0.2875, 0.3983, 0.1519,  ..., 0.3427, 0.0560, 0.0602])"
9,"tensor([0.3400, 0.3468, 0.1860,  ..., 0.3660, 0.0585, 0.0342])"
10,"tensor([0.2597, 0.2313, 0.1620,  ..., 0.3926, 0.0314, 0.0155])"
11,"tensor([0.2569, 0.3341, 0.1410,  ..., 0.3447, 0.0057, 0.0730])"
12,"tensor([ 0.3790,  0.2403,  0.1499,  ...,  0.3497, -0.0897,  0.0910])"
13,"tensor([ 0.3691,  0.3657,  0.1236,  ...,  0.4273, -0.1424,  0.0433])"
14,"tensor([ 0.3684,  0.3335,  0.0323,  ...,  0.3975,  0.0479, -0.0167])"
15,"tensor([0.3390, 0.3158, 0.0396,  ..., 0.3480, 0.0331, 0.0504])"
16,"tensor([ 0.3703,  0.4275,  0.0727,  ...,  0.4642, -0.0474,  0.0167])"
17,"tensor([ 0.3719,  0.2883,  0.0572,  ...,  0.3956, -0.0980,  0.0034])"
18,"tensor([ 0.1350, -0.0328, -0.0739,  ...,  0.3494, -0.2271, -0.1958])"
19,"tensor([ 0.4133,  0.2746,  0.0192,  ...,  0.4775, -0.0751,  0.0710])"
20,"tensor([ 0.3681,  0.2978,  0.0417,  ...,  0.3510, -0.0551, -0.0034])"
21,"tensor([ 0.3115,  0.3092,  0.0542,  ...,  0.4252, -0.0964, -0.0052])"
22,"tensor([ 0.3574,  0.2441,  0.0671,  ...,  0.4942, -0.1216,  0.0558])"
23,"tensor([ 0.3091,  0.2718,  0.0984,  ...,  0.5333, -0.1350, -0.0124])"
24,"tensor([ 0.3967,  0.3041,  0.0839,  ...,  0.3583, -0.0629, -0.0215])"
