x,y
0,90.41141510009766
1,90.80066680908203
2,92.05902099609375
3,89.9859848022461
4,89.98551177978516
5,92.28483581542969
6,90.49211883544922
7,89.75688934326172
8,90.61927032470703
9,90.7684097290039
10,90.92509460449219
11,89.78977966308594
12,89.27665710449219
13,91.21991729736328
14,90.2130355834961
15,89.78870391845703
16,88.90799713134766
17,90.4949951171875
18,89.7148208618164
19,90.58245086669922
20,89.96521759033203
21,90.76748657226562
22,90.38101196289062
23,90.22632598876953
24,90.18521881103516
