x,y
90.41141510009766,13.541996955871582
90.80066680908203,11.519749641418457
92.05902099609375,12.305978775024414
89.9859848022461,13.461211204528809
89.98551177978516,15.189033508300781
92.28483581542969,13.017498016357422
90.49211883544922,11.834809303283691
89.75688934326172,12.55336856842041
90.61927032470703,15.003150939941406
90.7684097290039,12.785926818847656
90.92509460449219,13.076759338378906
89.78977966308594,12.325942993164062
89.27665710449219,15.028573989868164
91.21991729736328,13.113797187805176
90.2130355834961,12.409273147583008
89.78870391845703,21.464061737060547
88.90799713134766,13.312742233276367
90.4949951171875,12.795502662658691
89.7148208618164,16.53851318359375
90.58245086669922,13.223832130432129
89.96521759033203,11.437278747558594
90.76748657226562,13.887106895446777
90.38101196289062,15.034032821655273
90.22632598876953,12.392071723937988
90.18521881103516,13.455864906311035
