x,y
0,31.981918334960938
1,31.981698989868164
2,31.981508255004883
3,31.9813289642334
4,31.981149673461914
5,31.980972290039062
6,31.98079490661621
7,31.980627059936523
8,31.9804630279541
9,31.980304718017578
10,31.980154037475586
11,31.980012893676758
12,31.979877471923828
13,31.97974967956543
14,31.979633331298828
15,31.97951889038086
16,31.979412078857422
17,31.97930908203125
18,31.97920799255371
19,31.97911262512207
20,31.979021072387695
21,31.97892951965332
22,31.978845596313477
23,31.978759765625
24,31.97867774963379
