x,y
31.981918334960938,0.1
31.981698989868164,0.2
31.981508255004883,0.44999999999999996
31.9813289642334,0.4
31.981149673461914,0.65
31.980972290039062,0.7000000000000001
31.98079490661621,0.5499999999999999
31.980627059936523,0.8
31.9804630279541,0.5499999999999999
31.980304718017578,1.15
31.980154037475586,1.2
31.980012893676758,0.8999999999999999
31.979877471923828,1.9
31.97974967956543,1.6
31.979633331298828,1.7000000000000002
31.97951889038086,1.95
31.979412078857422,1.7500000000000002
31.97930908203125,2.4
31.97920799255371,1.7999999999999998
31.97911262512207,2.65
31.979021072387695,2.55
31.97892951965332,3.0
31.978845596313477,2.9000000000000004
31.978759765625,3.4000000000000004
31.97867774963379,3.65
