x,y
"tensor(0.2943, device='cuda:0')",0.1
"tensor(0.3282, device='cuda:0')",0.2
"tensor(0.3497, device='cuda:0')",0.44999999999999996
"tensor(0.3530, device='cuda:0')",0.4
"tensor(0.3578, device='cuda:0')",0.65
"tensor(0.3734, device='cuda:0')",0.7000000000000001
"tensor(0.3895, device='cuda:0')",0.5499999999999999
"tensor(0.3848, device='cuda:0')",0.8
"tensor(0.3948, device='cuda:0')",0.5499999999999999
"tensor(0.4033, device='cuda:0')",1.15
"tensor(0.4060, device='cuda:0')",1.2
"tensor(0.4014, device='cuda:0')",0.8999999999999999
"tensor(0.4036, device='cuda:0')",1.9
"tensor(0.4007, device='cuda:0')",1.6
"tensor(0.4068, device='cuda:0')",1.7000000000000002
"tensor(0.4101, device='cuda:0')",1.95
"tensor(0.4129, device='cuda:0')",1.7500000000000002
"tensor(0.4179, device='cuda:0')",2.4
"tensor(0.4078, device='cuda:0')",1.7999999999999998
"tensor(0.4110, device='cuda:0')",2.65
"tensor(0.4176, device='cuda:0')",2.55
"tensor(0.4157, device='cuda:0')",3.0
"tensor(0.4166, device='cuda:0')",2.9000000000000004
"tensor(0.4172, device='cuda:0')",3.4000000000000004
"tensor(0.4190, device='cuda:0')",3.65
