x,y
3.5070940405833864,0.1
3.104133295337266,0.2
2.3782308293521965,0.44999999999999996
2.412234274322463,0.4
2.454458811946633,0.65
2.304561439164388,0.7000000000000001
2.1434874040477703,0.5499999999999999
2.084925717821562,0.8
2.1207294037040834,0.5499999999999999
2.107866861249306,1.15
1.952636583693536,1.2
2.033311924206177,0.8999999999999999
1.9444256308920114,1.9
2.0087144687963043,1.6
1.9832986547237978,1.7000000000000002
1.9416186176472223,1.95
1.9059702702395986,1.7500000000000002
1.913767042352715,2.4
1.908169933812642,1.7999999999999998
1.9192639399736755,2.65
1.9220840603531824,2.55
2.0096197901471164,3.0
1.8751404513294365,2.9000000000000004
1.8967308050237024,3.4000000000000004
1.8548746427638347,3.65
