x,y
0,"tensor(0.2943, device='cuda:0')"
1,"tensor(0.3282, device='cuda:0')"
2,"tensor(0.3497, device='cuda:0')"
3,"tensor(0.3530, device='cuda:0')"
4,"tensor(0.3578, device='cuda:0')"
5,"tensor(0.3734, device='cuda:0')"
6,"tensor(0.3895, device='cuda:0')"
7,"tensor(0.3848, device='cuda:0')"
8,"tensor(0.3948, device='cuda:0')"
9,"tensor(0.4033, device='cuda:0')"
10,"tensor(0.4060, device='cuda:0')"
11,"tensor(0.4014, device='cuda:0')"
12,"tensor(0.4036, device='cuda:0')"
13,"tensor(0.4007, device='cuda:0')"
14,"tensor(0.4068, device='cuda:0')"
15,"tensor(0.4101, device='cuda:0')"
16,"tensor(0.4129, device='cuda:0')"
17,"tensor(0.4179, device='cuda:0')"
18,"tensor(0.4078, device='cuda:0')"
19,"tensor(0.4110, device='cuda:0')"
20,"tensor(0.4176, device='cuda:0')"
21,"tensor(0.4157, device='cuda:0')"
22,"tensor(0.4166, device='cuda:0')"
23,"tensor(0.4172, device='cuda:0')"
24,"tensor(0.4190, device='cuda:0')"
