x,y
0,"tensor(0.0792, device='cuda:0')"
1,"tensor(0.0990, device='cuda:0')"
2,"tensor(0.1021, device='cuda:0')"
3,"tensor(0.1094, device='cuda:0')"
4,"tensor(0.1081, device='cuda:0')"
5,"tensor(0.1038, device='cuda:0')"
6,"tensor(0.1018, device='cuda:0')"
7,"tensor(0.1118, device='cuda:0')"
8,"tensor(0.1017, device='cuda:0')"
9,"tensor(0.1075, device='cuda:0')"
10,"tensor(0.1075, device='cuda:0')"
11,"tensor(0.1068, device='cuda:0')"
12,"tensor(0.1086, device='cuda:0')"
13,"tensor(0.1069, device='cuda:0')"
14,"tensor(0.1073, device='cuda:0')"
15,"tensor(0.1099, device='cuda:0')"
16,"tensor(0.1059, device='cuda:0')"
17,"tensor(0.1102, device='cuda:0')"
18,"tensor(0.1108, device='cuda:0')"
19,"tensor(0.1098, device='cuda:0')"
20,"tensor(0.1075, device='cuda:0')"
21,"tensor(0.1115, device='cuda:0')"
22,"tensor(0.1090, device='cuda:0')"
23,"tensor(0.1119, device='cuda:0')"
24,"tensor(0.1108, device='cuda:0')"
