x,y
64.93423461914062,0
59.901485443115234,1
52.206356048583984,2
50.281551361083984,3
52.744510650634766,4
50.958011627197266,5
49.31403732299805,6
47.64789581298828,7
47.64638900756836,8
48.92124938964844,9
45.47519302368164,10
47.96162033081055,11
46.56806182861328,12
47.11894607543945,13
46.59298324584961,14
47.9644889831543,15
46.518775939941406,16
47.74412536621094,17
47.527976989746094,18
48.16862487792969,19
47.46953201293945,20
48.117740631103516,21
47.67053985595703,22
47.23530960083008,23
48.72746276855469,24
