x,y
0,"tensor(0.0130, device='cuda:0')"
1,"tensor(0.0105, device='cuda:0')"
2,"tensor(0.0082, device='cuda:0')"
3,"tensor(0.0095, device='cuda:0')"
4,"tensor(0.0092, device='cuda:0')"
5,"tensor(0.0104, device='cuda:0')"
6,"tensor(0.0078, device='cuda:0')"
7,"tensor(0.0084, device='cuda:0')"
8,"tensor(0.0079, device='cuda:0')"
9,"tensor(0.0075, device='cuda:0')"
10,"tensor(0.0081, device='cuda:0')"
11,"tensor(0.0074, device='cuda:0')"
12,"tensor(0.0075, device='cuda:0')"
13,"tensor(0.0081, device='cuda:0')"
14,"tensor(0.0074, device='cuda:0')"
15,"tensor(0.0071, device='cuda:0')"
16,"tensor(0.0072, device='cuda:0')"
17,"tensor(0.0068, device='cuda:0')"
18,"tensor(0.0081, device='cuda:0')"
19,"tensor(0.0065, device='cuda:0')"
20,"tensor(0.0065, device='cuda:0')"
21,"tensor(0.0068, device='cuda:0')"
22,"tensor(0.0060, device='cuda:0')"
23,"tensor(0.0057, device='cuda:0')"
24,"tensor(0.0059, device='cuda:0')"
