x,y
0,"tensor(0.1897, device='cuda:0')"
1,"tensor(0.2127, device='cuda:0')"
2,"tensor(0.2244, device='cuda:0')"
3,"tensor(0.2199, device='cuda:0')"
4,"tensor(0.2227, device='cuda:0')"
5,"tensor(0.2237, device='cuda:0')"
6,"tensor(0.2401, device='cuda:0')"
7,"tensor(0.2385, device='cuda:0')"
8,"tensor(0.2394, device='cuda:0')"
9,"tensor(0.2432, device='cuda:0')"
10,"tensor(0.2429, device='cuda:0')"
11,"tensor(0.2439, device='cuda:0')"
12,"tensor(0.2469, device='cuda:0')"
13,"tensor(0.2357, device='cuda:0')"
14,"tensor(0.2421, device='cuda:0')"
15,"tensor(0.2527, device='cuda:0')"
16,"tensor(0.2474, device='cuda:0')"
17,"tensor(0.2480, device='cuda:0')"
18,"tensor(0.2131, device='cuda:0')"
19,"tensor(0.2542, device='cuda:0')"
20,"tensor(0.2505, device='cuda:0')"
21,"tensor(0.2462, device='cuda:0')"
22,"tensor(0.2547, device='cuda:0')"
23,"tensor(0.2571, device='cuda:0')"
24,"tensor(0.2530, device='cuda:0')"
