x,y
0,"tensor(0.2629, device='cuda:0')"
1,"tensor(0.3071, device='cuda:0')"
2,"tensor(0.3251, device='cuda:0')"
3,"tensor(0.3304, device='cuda:0')"
4,"tensor(0.3391, device='cuda:0')"
5,"tensor(0.3507, device='cuda:0')"
6,"tensor(0.3625, device='cuda:0')"
7,"tensor(0.3674, device='cuda:0')"
8,"tensor(0.3652, device='cuda:0')"
9,"tensor(0.3782, device='cuda:0')"
10,"tensor(0.3782, device='cuda:0')"
11,"tensor(0.3865, device='cuda:0')"
12,"tensor(0.3912, device='cuda:0')"
13,"tensor(0.3891, device='cuda:0')"
14,"tensor(0.3825, device='cuda:0')"
15,"tensor(0.3852, device='cuda:0')"
16,"tensor(0.3872, device='cuda:0')"
17,"tensor(0.3945, device='cuda:0')"
18,"tensor(0.3991, device='cuda:0')"
19,"tensor(0.3956, device='cuda:0')"
20,"tensor(0.3952, device='cuda:0')"
21,"tensor(0.3955, device='cuda:0')"
22,"tensor(0.4021, device='cuda:0')"
23,"tensor(0.3995, device='cuda:0')"
24,"tensor(0.4023, device='cuda:0')"
