x,y
0,"tensor(0.2680, device='cuda:0')"
1,"tensor(0.3105, device='cuda:0')"
2,"tensor(0.3256, device='cuda:0')"
3,"tensor(0.3317, device='cuda:0')"
4,"tensor(0.3395, device='cuda:0')"
5,"tensor(0.3515, device='cuda:0')"
6,"tensor(0.3630, device='cuda:0')"
7,"tensor(0.3683, device='cuda:0')"
8,"tensor(0.3653, device='cuda:0')"
9,"tensor(0.3782, device='cuda:0')"
10,"tensor(0.3782, device='cuda:0')"
11,"tensor(0.3860, device='cuda:0')"
12,"tensor(0.3908, device='cuda:0')"
13,"tensor(0.3891, device='cuda:0')"
14,"tensor(0.3827, device='cuda:0')"
15,"tensor(0.3848, device='cuda:0')"
16,"tensor(0.3864, device='cuda:0')"
17,"tensor(0.3940, device='cuda:0')"
18,"tensor(0.3982, device='cuda:0')"
19,"tensor(0.3948, device='cuda:0')"
20,"tensor(0.3947, device='cuda:0')"
21,"tensor(0.3941, device='cuda:0')"
22,"tensor(0.4006, device='cuda:0')"
23,"tensor(0.3977, device='cuda:0')"
24,"tensor(0.4011, device='cuda:0')"
