x,y
"tensor(0.2680, device='cuda:0')",0.44999999999999996
"tensor(0.3105, device='cuda:0')",0.8
"tensor(0.3256, device='cuda:0')",1.25
"tensor(0.3317, device='cuda:0')",1.4500000000000002
"tensor(0.3395, device='cuda:0')",2.0
"tensor(0.3515, device='cuda:0')",2.15
"tensor(0.3630, device='cuda:0')",2.85
"tensor(0.3683, device='cuda:0')",3.35
"tensor(0.3653, device='cuda:0')",3.65
"tensor(0.3782, device='cuda:0')",3.85
"tensor(0.3782, device='cuda:0')",4.65
"tensor(0.3860, device='cuda:0')",4.3
"tensor(0.3908, device='cuda:0')",5.8999999999999995
"tensor(0.3891, device='cuda:0')",5.949999999999999
"tensor(0.3827, device='cuda:0')",6.0
"tensor(0.3848, device='cuda:0')",7.1
"tensor(0.3864, device='cuda:0')",6.05
"tensor(0.3940, device='cuda:0')",7.000000000000001
"tensor(0.3982, device='cuda:0')",7.3999999999999995
"tensor(0.3948, device='cuda:0')",7.6499999999999995
"tensor(0.3947, device='cuda:0')",7.95
"tensor(0.3941, device='cuda:0')",7.199999999999999
"tensor(0.4006, device='cuda:0')",8.1
"tensor(0.3977, device='cuda:0')",9.2
"tensor(0.4011, device='cuda:0')",9.0
