x,y
0,"tensor([-0.3114, -0.0357,  0.0372,  ..., -0.2930, -0.3521,  0.0696])"
1,"tensor([-0.3857,  0.0478, -0.1753,  ..., -0.2485, -0.2638, -0.0153])"
2,"tensor([-0.4274,  0.0086, -0.1251,  ..., -0.1819, -0.2608,  0.0981])"
3,"tensor([-0.3864,  0.0871, -0.0597,  ..., -0.3082, -0.3323, -0.0054])"
4,"tensor([-0.4265,  0.0536, -0.0571,  ..., -0.3531, -0.2470,  0.0538])"
5,"tensor([-0.2921,  0.2792,  0.0082,  ..., -0.1790, -0.1996,  0.1402])"
6,"tensor([-0.3908,  0.1900, -0.0414,  ..., -0.3297, -0.3627,  0.0913])"
7,"tensor([-0.4868,  0.2245, -0.0432,  ..., -0.1968, -0.2907, -0.0067])"
8,"tensor([-0.5023,  0.3304, -0.1315,  ..., -0.2336, -0.3357,  0.0844])"
9,"tensor([-0.4634,  0.3857,  0.0509,  ..., -0.2074, -0.2933,  0.0029])"
10,"tensor([-0.4820,  0.3352, -0.0136,  ..., -0.2972, -0.3225,  0.0270])"
11,"tensor([-0.5626,  0.4214, -0.0254,  ..., -0.2183, -0.3570,  0.0041])"
12,"tensor([-0.4254,  0.4638, -0.1152,  ..., -0.1960, -0.2756, -0.0198])"
13,"tensor([-0.4225,  0.5026, -0.0205,  ..., -0.1207, -0.3241, -0.0800])"
14,"tensor([-0.4557,  0.3559, -0.1081,  ..., -0.1623, -0.4469, -0.0330])"
15,"tensor([-0.4385,  0.4444, -0.0534,  ..., -0.2176, -0.2175, -0.0283])"
16,"tensor([-0.4872,  0.4127, -0.0620,  ..., -0.1360, -0.3298, -0.0182])"
17,"tensor([-0.4812,  0.5736, -0.0838,  ..., -0.0107, -0.2652, -0.0606])"
18,"tensor([-0.4749,  0.5184, -0.0667,  ..., -0.0402, -0.1931, -0.0529])"
19,"tensor([-0.4005,  0.5473, -0.0452,  ..., -0.0591, -0.1810, -0.1717])"
20,"tensor([-0.4375,  0.6076, -0.1509,  ..., -0.0583, -0.2430, -0.1727])"
21,"tensor([-0.3711,  0.5955, -0.0664,  ..., -0.0128, -0.1460, -0.1052])"
22,"tensor([-0.3856,  0.5786, -0.1246,  ...,  0.0243, -0.2444, -0.1259])"
23,"tensor([-0.4532,  0.5966, -0.0452,  ..., -0.0076, -0.0640, -0.0566])"
24,"tensor([-0.3937,  0.5164, -0.1135,  ...,  0.0167, -0.1605, -0.1631])"
