x,y
111.38858032226562,0
111.95979309082031,1
112.60446166992188,2
111.74288940429688,3
110.1423110961914,4
110.90914916992188,5
110.08740997314453,6
112.06159973144531,7
112.24032592773438,8
110.70744323730469,9
111.24634552001953,10
111.84938049316406,11
112.2314682006836,12
111.04434204101562,13
111.64735412597656,14
110.97933959960938,15
112.03690338134766,16
111.50089263916016,17
110.63433837890625,18
111.43026733398438,19
110.53213500976562,20
110.42803955078125,21
111.82891082763672,22
111.91828918457031,23
113.17617797851562,24
