x,y
0,0.5499999999999999
0,0.5499999999999999
1,0.25
1,0.25
2,0.15
2,0.15
3,0.1
3,0.1
4,0.05
4,0.05
5,0.1
5,0.1
6,0.15
6,0.15
7,0.2
7,0.2
8,0.2
8,0.2
9,0.2
9,0.2
10,0.2
10,0.2
11,0.25
11,0.25
12,0.25
12,0.25
13,0.3
13,0.3
14,0.3
14,0.3
15,0.4
15,0.4
16,0.3
16,0.3
17,0.44999999999999996
17,0.44999999999999996
18,0.44999999999999996
18,0.44999999999999996
19,0.4
19,0.4
20,0.44999999999999996
20,0.44999999999999996
21,0.44999999999999996
21,0.44999999999999996
22,0.4
22,0.4
23,0.6
23,0.6
24,0.4
24,0.4
