x,y
186.59803771972656,nan
185.17477416992188,88.2
188.88272094726562,90.0
185.41107177734375,90.60000000000001
183.38768005371094,90.60000000000001
183.57406616210938,90.9
184.01454162597656,90.9
185.7568359375,91.14999999999999
184.099609375,91.3
182.9872589111328,91.3
184.9115753173828,91.85
184.52545166015625,91.8
183.5282745361328,91.8
182.06275939941406,91.85
185.3724365234375,91.8
183.0702362060547,91.8
186.1964874267578,91.75
183.53944396972656,91.7
181.21124267578125,91.55
183.7611846923828,91.64999999999999
182.89552307128906,91.7
182.58660888671875,91.7
184.8966522216797,91.64999999999999
183.6703338623047,91.60000000000001
185.777099609375,91.60000000000001
