x,y
"tensor(0.0155, device='cuda:0')",0.0
"tensor(0.0155, device='cuda:0')",0.0
"tensor(0.0168, device='cuda:0')",0.0
"tensor(0.0168, device='cuda:0')",0.0
"tensor(0.0182, device='cuda:0')",0.0
"tensor(0.0182, device='cuda:0')",0.0
"tensor(0.0182, device='cuda:0')",0.0
"tensor(0.0182, device='cuda:0')",0.0
"tensor(0.0183, device='cuda:0')",0.0
"tensor(0.0183, device='cuda:0')",0.0
"tensor(0.0184, device='cuda:0')",0.0
"tensor(0.0184, device='cuda:0')",0.0
"tensor(0.0189, device='cuda:0')",0.0
"tensor(0.0189, device='cuda:0')",0.0
"tensor(0.0191, device='cuda:0')",0.0
"tensor(0.0191, device='cuda:0')",0.0
"tensor(0.0184, device='cuda:0')",0.05
"tensor(0.0184, device='cuda:0')",0.05
"tensor(0.0189, device='cuda:0')",0.05
"tensor(0.0189, device='cuda:0')",0.05
"tensor(0.0188, device='cuda:0')",0.0
"tensor(0.0188, device='cuda:0')",0.0
"tensor(0.0186, device='cuda:0')",0.05
"tensor(0.0186, device='cuda:0')",0.05
"tensor(0.0186, device='cuda:0')",0.05
"tensor(0.0186, device='cuda:0')",0.05
"tensor(0.0186, device='cuda:0')",0.0
"tensor(0.0186, device='cuda:0')",0.0
"tensor(0.0183, device='cuda:0')",0.05
"tensor(0.0183, device='cuda:0')",0.05
"tensor(0.0191, device='cuda:0')",0.05
"tensor(0.0191, device='cuda:0')",0.05
"tensor(0.0184, device='cuda:0')",0.1
"tensor(0.0184, device='cuda:0')",0.1
"tensor(0.0187, device='cuda:0')",0.15
"tensor(0.0187, device='cuda:0')",0.15
"tensor(0.0191, device='cuda:0')",0.3
"tensor(0.0191, device='cuda:0')",0.3
"tensor(0.0183, device='cuda:0')",0.2
"tensor(0.0183, device='cuda:0')",0.2
"tensor(0.0188, device='cuda:0')",0.15
"tensor(0.0188, device='cuda:0')",0.15
"tensor(0.0187, device='cuda:0')",0.15
"tensor(0.0187, device='cuda:0')",0.15
"tensor(0.0183, device='cuda:0')",0.2
"tensor(0.0183, device='cuda:0')",0.2
"tensor(0.0188, device='cuda:0')",0.25
"tensor(0.0188, device='cuda:0')",0.25
"tensor(0.0182, device='cuda:0')",0.25
"tensor(0.0182, device='cuda:0')",0.25
