x,y
186.59803771972656,0.0
185.17477416992188,0.0
188.88272094726562,0.0
185.41107177734375,0.0
183.38768005371094,0.0
183.57406616210938,0.0
184.01454162597656,0.0
185.7568359375,0.0
184.099609375,0.05
182.9872589111328,0.05
184.9115753173828,0.0
184.52545166015625,0.05
183.5282745361328,0.05
182.06275939941406,0.0
185.3724365234375,0.05
183.0702362060547,0.05
186.1964874267578,0.1
183.53944396972656,0.15
181.21124267578125,0.3
183.7611846923828,0.2
182.89552307128906,0.15
182.58660888671875,0.15
184.8966522216797,0.2
183.6703338623047,0.25
185.777099609375,0.25
