x,y
0.26294493675231934,0.44999999999999996
0.30707210302352905,0.8
0.3250676393508911,1.25
0.33040040731430054,1.4500000000000002
0.33910369873046875,2.0
0.3507460951805115,2.15
0.36249685287475586,2.85
0.3673517107963562,3.35
0.36523157358169556,3.65
0.37820541858673096,3.85
0.3782123625278473,4.65
0.3865291178226471,4.3
0.39117419719696045,5.8999999999999995
0.3891177773475647,5.949999999999999
0.38253527879714966,6.0
0.38522571325302124,7.1
0.38721174001693726,6.05
0.39453446865081787,7.000000000000001
0.3990829288959503,7.3999999999999995
0.39560508728027344,7.6499999999999995
0.3951907455921173,7.95
0.39552250504493713,7.199999999999999
0.40208926796913147,8.1
0.39954474568367004,9.2
0.40233489871025085,9.0
