x,y
0,"tensor([-0.0108, -0.0599,  0.0136,  ..., -0.3539, -0.4967, -0.0571])"
1,"tensor([-0.0740, -0.0607,  0.0835,  ..., -0.1715, -0.3350,  0.0116])"
2,"tensor([-0.0758, -0.0391,  0.1032,  ..., -0.1406, -0.2936,  0.1251])"
3,"tensor([-0.0367, -0.0567,  0.0919,  ..., -0.0742, -0.2777, -0.0314])"
4,"tensor([ 0.1185, -0.0241,  0.1214,  ..., -0.1670, -0.4130,  0.1261])"
5,"tensor([ 0.0154, -0.1715,  0.1307,  ..., -0.0657, -0.3499,  0.1153])"
6,"tensor([ 0.1631,  0.0312,  0.2387,  ..., -0.0223, -0.3108,  0.0725])"
7,"tensor([ 0.0827,  0.0752,  0.3270,  ..., -0.0682, -0.2378,  0.1276])"
8,"tensor([ 0.1176, -0.0519,  0.1694,  ..., -0.0588, -0.2921,  0.1266])"
9,"tensor([ 0.0789,  0.0687,  0.2063,  ..., -0.0072, -0.3393,  0.0078])"
10,"tensor([ 0.0746, -0.0336,  0.2517,  ...,  0.0522, -0.2933,  0.0549])"
11,"tensor([ 0.1019,  0.0416,  0.2403,  ..., -0.1140, -0.2680,  0.0594])"
12,"tensor([ 0.1764,  0.0335,  0.2469,  ..., -0.0587, -0.2750,  0.0261])"
13,"tensor([ 0.0314,  0.0477,  0.2321,  ..., -0.0228, -0.1817,  0.0098])"
14,"tensor([ 0.1461,  0.0674,  0.2259,  ..., -0.0674, -0.2847,  0.0832])"
15,"tensor([ 0.1695,  0.1498,  0.2417,  ..., -0.0260, -0.2514,  0.0817])"
16,"tensor([ 0.2032,  0.0692,  0.1775,  ..., -0.0503, -0.2743,  0.0869])"
17,"tensor([ 0.1664,  0.1969,  0.2026,  ..., -0.0423, -0.2183,  0.0699])"
18,"tensor([ 0.2073,  0.1856,  0.1425,  ...,  0.1243, -0.1742,  0.1801])"
19,"tensor([ 0.2490,  0.1712,  0.2939,  ..., -0.1036, -0.1194,  0.0420])"
20,"tensor([ 0.1807,  0.2263,  0.1365,  ..., -0.0924, -0.2895,  0.0211])"
21,"tensor([ 0.2397,  0.0888,  0.1518,  ..., -0.0076, -0.2602,  0.0826])"
22,"tensor([ 0.2123,  0.1560,  0.2340,  ..., -0.0572, -0.2351,  0.0554])"
23,"tensor([ 0.1132,  0.2019,  0.2297,  ..., -0.0650, -0.2881,  0.0856])"
24,"tensor([ 0.2303,  0.1170,  0.2524,  ..., -0.1150, -0.2318, -0.0011])"
