x,y
-0.17706844210624695,0.5499999999999999
-0.12151959538459778,0.25
-0.1089956983923912,0.15
-0.0937381237745285,0.1
-0.070135198533535,0.05
-0.07303450256586075,0.1
-0.050805386155843735,0.15
-0.032423634082078934,0.2
-0.03957878798246384,0.2
-0.032196108251810074,0.2
-0.040796104818582535,0.2
-0.027494510635733604,0.25
-0.016406793147325516,0.25
-0.012514919973909855,0.3
-0.011662240140140057,0.3
-0.015400098636746407,0.4
-0.007355531677603722,0.3
-0.007015360984951258,0.44999999999999996
0.012371327728033066,0.44999999999999996
-0.00813579186797142,0.4
0.0038397079333662987,0.44999999999999996
0.005023778881877661,0.44999999999999996
0.004781828727573156,0.4
0.013036524876952171,0.6
0.005282039754092693,0.4
