x,y
0,86.35000000000001
1,85.6
2,85.8
3,86.65
4,86.15
5,86.55000000000001
6,86.25
7,85.85000000000001
8,86.4
9,86.8
10,85.75
11,86.3
12,86.1
13,86.6
14,85.75
15,85.9
16,85.85000000000001
17,86.2
18,82.85
19,84.6
20,86.85000000000001
21,86.55000000000001
22,85.35000000000001
23,85.95
24,82.8
