x,y
0,"tensor(0.1527, device='cuda:0')"
1,"tensor(0.1576, device='cuda:0')"
2,"tensor(0.1508, device='cuda:0')"
3,"tensor(0.1494, device='cuda:0')"
4,"tensor(0.1537, device='cuda:0')"
5,"tensor(0.1586, device='cuda:0')"
6,"tensor(0.1582, device='cuda:0')"
7,"tensor(0.1593, device='cuda:0')"
8,"tensor(0.1545, device='cuda:0')"
9,"tensor(0.1563, device='cuda:0')"
10,"tensor(0.1564, device='cuda:0')"
11,"tensor(0.1550, device='cuda:0')"
12,"tensor(0.1601, device='cuda:0')"
13,"tensor(0.1496, device='cuda:0')"
14,"tensor(0.1577, device='cuda:0')"
15,"tensor(0.1621, device='cuda:0')"
16,"tensor(0.1609, device='cuda:0')"
17,"tensor(0.1621, device='cuda:0')"
18,"tensor(0.1392, device='cuda:0')"
19,"tensor(0.1637, device='cuda:0')"
20,"tensor(0.1609, device='cuda:0')"
21,"tensor(0.1598, device='cuda:0')"
22,"tensor(0.1628, device='cuda:0')"
23,"tensor(0.1660, device='cuda:0')"
24,"tensor(0.1644, device='cuda:0')"
