x,y
"tensor(0.0979, device='cuda:0')",0.05
"tensor(0.0979, device='cuda:0')",0.05
"tensor(0.0973, device='cuda:0')",0.2
"tensor(0.0973, device='cuda:0')",0.2
"tensor(0.0926, device='cuda:0')",0.1
"tensor(0.0926, device='cuda:0')",0.1
"tensor(0.0945, device='cuda:0')",0.15
"tensor(0.0945, device='cuda:0')",0.15
"tensor(0.0966, device='cuda:0')",0.25
"tensor(0.0966, device='cuda:0')",0.25
"tensor(0.0965, device='cuda:0')",0.35000000000000003
"tensor(0.0965, device='cuda:0')",0.35000000000000003
"tensor(0.0986, device='cuda:0')",0.15
"tensor(0.0986, device='cuda:0')",0.15
"tensor(0.0989, device='cuda:0')",0.5
"tensor(0.0989, device='cuda:0')",0.5
"tensor(0.0957, device='cuda:0')",0.5
"tensor(0.0957, device='cuda:0')",0.5
"tensor(0.0987, device='cuda:0')",0.5
"tensor(0.0987, device='cuda:0')",0.5
"tensor(0.0963, device='cuda:0')",0.2
"tensor(0.0963, device='cuda:0')",0.2
"tensor(0.0999, device='cuda:0')",0.44999999999999996
"tensor(0.0999, device='cuda:0')",0.44999999999999996
"tensor(0.1004, device='cuda:0')",0.6
"tensor(0.1004, device='cuda:0')",0.6
"tensor(0.0981, device='cuda:0')",0.44999999999999996
"tensor(0.0981, device='cuda:0')",0.44999999999999996
"tensor(0.0977, device='cuda:0')",0.4
"tensor(0.0977, device='cuda:0')",0.4
"tensor(0.1011, device='cuda:0')",0.5
"tensor(0.1011, device='cuda:0')",0.5
"tensor(0.0990, device='cuda:0')",0.8999999999999999
"tensor(0.0990, device='cuda:0')",0.8999999999999999
"tensor(0.0998, device='cuda:0')",0.6
"tensor(0.0998, device='cuda:0')",0.6
"tensor(0.1029, device='cuda:0')",0.65
"tensor(0.1029, device='cuda:0')",0.65
"tensor(0.1014, device='cuda:0')",1.2
"tensor(0.1014, device='cuda:0')",1.2
"tensor(0.1025, device='cuda:0')",0.7000000000000001
"tensor(0.1025, device='cuda:0')",0.7000000000000001
"tensor(0.1031, device='cuda:0')",1.15
"tensor(0.1031, device='cuda:0')",1.15
"tensor(0.1012, device='cuda:0')",0.8999999999999999
"tensor(0.1012, device='cuda:0')",0.8999999999999999
"tensor(0.1049, device='cuda:0')",0.95
"tensor(0.1049, device='cuda:0')",0.95
"tensor(0.0990, device='cuda:0')",0.8
"tensor(0.0990, device='cuda:0')",0.8
