x,y
0,11.326519966125488
1,11.326456069946289
2,11.326459884643555
3,11.326525688171387
4,11.326502799987793
5,11.326565742492676
6,11.326615333557129
7,11.326643943786621
8,11.326687812805176
9,11.326739311218262
10,11.326775550842285
11,11.326814651489258
12,11.326855659484863
13,11.326881408691406
14,11.326921463012695
15,11.326943397521973
16,11.326963424682617
17,11.326977729797363
18,11.32697868347168
19,11.327007293701172
20,11.327024459838867
21,11.327040672302246
22,11.327046394348145
23,11.327059745788574
24,11.327079772949219
