x,y
0,"tensor(0.0381, device='cuda:0')"
1,"tensor(0.0391, device='cuda:0')"
2,"tensor(0.0388, device='cuda:0')"
3,"tensor(0.0384, device='cuda:0')"
4,"tensor(0.0391, device='cuda:0')"
5,"tensor(0.0390, device='cuda:0')"
6,"tensor(0.0383, device='cuda:0')"
7,"tensor(0.0389, device='cuda:0')"
8,"tensor(0.0382, device='cuda:0')"
9,"tensor(0.0394, device='cuda:0')"
10,"tensor(0.0389, device='cuda:0')"
11,"tensor(0.0387, device='cuda:0')"
12,"tensor(0.0389, device='cuda:0')"
13,"tensor(0.0382, device='cuda:0')"
14,"tensor(0.0397, device='cuda:0')"
15,"tensor(0.0393, device='cuda:0')"
16,"tensor(0.0387, device='cuda:0')"
17,"tensor(0.0391, device='cuda:0')"
18,"tensor(0.0392, device='cuda:0')"
19,"tensor(0.0393, device='cuda:0')"
20,"tensor(0.0388, device='cuda:0')"
21,"tensor(0.0393, device='cuda:0')"
22,"tensor(0.0389, device='cuda:0')"
23,"tensor(0.0390, device='cuda:0')"
24,"tensor(0.0391, device='cuda:0')"
