x,y
11.32459545135498,nan
11.324456214904785,80.39999999999999
11.324337005615234,82.55
11.324209213256836,82.69999999999999
11.324084281921387,82.69999999999999
11.324061393737793,83.0
11.32398509979248,83.2
11.323975563049316,83.0
11.32399845123291,82.7
11.324020385742188,83.2
11.324028968811035,83.0
11.324049949645996,82.80000000000001
11.324082374572754,82.7
11.324108123779297,82.80000000000001
11.324128150939941,83.10000000000001
11.324135780334473,82.9
11.324182510375977,82.45
11.324187278747559,82.85
11.324206352233887,82.80000000000001
11.324237823486328,81.45
11.324249267578125,82.85
11.324271202087402,82.5
11.324289321899414,82.55
11.32431411743164,82.4
11.32433032989502,82.7
