x,y
0,0.05
0,0.05
1,0.2
1,0.2
2,0.1
2,0.1
3,0.15
3,0.15
4,0.25
4,0.25
5,0.35000000000000003
5,0.35000000000000003
6,0.15
6,0.15
7,0.5
7,0.5
8,0.5
8,0.5
9,0.5
9,0.5
10,0.2
10,0.2
11,0.44999999999999996
11,0.44999999999999996
12,0.6
12,0.6
13,0.44999999999999996
13,0.44999999999999996
14,0.4
14,0.4
15,0.5
15,0.5
16,0.8999999999999999
16,0.8999999999999999
17,0.6
17,0.6
18,0.65
18,0.65
19,1.2
19,1.2
20,0.7000000000000001
20,0.7000000000000001
21,1.15
21,1.15
22,0.8999999999999999
22,0.8999999999999999
23,0.95
23,0.95
24,0.8
24,0.8
